scientificName,lon,lat
Trichechus manatus,-81.665473,25.885067
Trichechus manatus,-80.803284,28.614841
Trichechus manatus,-80.26122,25.808222
Trichechus manatus,-80.214637,25.782745
Trichechus manatus,-81.150467,25.408345
Trichechus manatus,-81.660771,30.195872
Trichechus manatus,-83.790773,22.767714
Trichechus manatus,-80.49458,27.92757
Trichechus manatus,-80.264542,25.729955
Trichechus manatus,-82.596217,28.881465
Trichechus manatus,-80.38902,27.70495
Trichechus manatus,-81.716405,25.92454
Trichechus manatus,-80.37994,27.6956
Trichechus manatus,-81.841336,26.676565
Trichechus manatus,-81.36867,25.79942
Trichechus manatus,-80.070427,26.943352
Trichechus manatus,-81.316627,25.809955
Trichechus manatus,-80.61021,28.17709
Trichechus manatus,-82.590947,28.888565
Trichechus manatus,-80.343027,25.350285
Trichechus manatus,-80.494137,27.847615
Trichechus manatus,-81.889567,26.619305
Trichechus manatus,-80.092787,26.938415
Trichechus manatus,-80.817692,28.843304
Trichechus manatus,-82.58987,28.79922
Trichechus manatus,-82.0256,26.4891
Trichechus manatus,-80.268867,25.684485
Trichechus manatus,-80.056574,26.505929
Trichechus manatus,-82.24759,26.767754
Trichechus manatus,-80.070207,26.854585
Trichechus manatus,-80.269687,25.728215
Trichechus manatus,-80.555611,27.990483
Trichechus manatus,-82.589765,28.888061
Trichechus manatus,-82.604167,28.892391
Trichechus manatus,-80.11671,27.047591
Trichechus manatus,-82.405758,27.792733
Trichechus manatus,-81.989537,26.551795
Trichechus manatus,-81.340432,28.943841
Trichechus manatus,-82.590444,27.875916
Trichechus manatus,-80.738024,28.503885
Trichechus manatus,-80.051935,26.766371
Trichechus manatus,-80.186207,26.074455
Trichechus manatus,-82.400757,27.793415
Trichechus manatus,-81.508517,25.957325
Trichechus manatus,-81.886234,26.405326
Trichechus manatus,-82.590175,28.79878
Trichechus manatus,-80.107847,26.148745
Trichechus manatus,-80.367705,27.675176
Trichechus manatus,-80.189097,26.071753
Trichechus manatus,-80.123572,26.082871
Trichechus manatus,-80.338504,25.355578
Trichechus manatus,-82.725137,28.961105
Trichechus manatus,-80.097837,26.214585
Trichechus manatus,-81.649086,30.390695
Trichechus manatus,-83.134601,29.302626
Trichechus manatus,-81.50901,25.92526
Trichechus manatus,-80.980081,25.343101
Trichechus manatus,-80.279131,27.41808
Trichechus manatus,-82.066065,26.74911
Trichechus manatus,-80.043109,26.74343
Trichechus manatus,-81.122889,29.449909
Trichechus manatus,-82.593867,28.884285
Trichechus manatus,-80.048804,26.78567
Trichechus manatus,-81.69416,30.13354
Trichechus manatus,-81.057957,25.269926
Trichechus manatus,-80.697019,28.376954
Trichechus manatus,-82.034717,26.510265
Trichechus manatus,-81.809127,26.696405
Trichechus manatus,-81.61297,30.34798
Trichechus manatus,-81.841673,26.667486
Trichechus manatus,-80.609767,28.515545
Trichechus manatus,-82.47913,27.97637
Trichechus manatus,-81.967141,26.556032
Trichechus manatus,-80.78152,28.523896
Trichechus manatus,-80.93394,27.03386
Trichechus manatus,-80.81581,28.65037
Trichechus manatus,-80.6123,28.20306
Trichechus manatus,-80.127396,27.079798
Trichechus manatus,-80.522957,27.834325
Trichechus manatus,-80.161832,26.031686
Trichechus manatus,-80.78423,28.71438
Trichechus manatus,-81.791997,26.689195
Trichechus manatus,-80.204647,25.960005
Trichechus manatus,-81.50949,25.95469
Trichechus manatus,-81.087099,26.8399
Trichechus manatus,-81.324808,25.898002
Trichechus manatus,-81.038966,25.262068
Trichechus manatus,-80.308987,27.445975
Trichechus manatus,-82.704422,28.958845
Trichechus manatus,-82.58595,28.88688
Trichechus manatus,-81.996997,26.518769
Trichechus manatus,-81.324813,25.896722
Trichechus manatus,-80.069373,26.943431
Trichechus manatus,-82.02917,26.55583
Trichechus manatus,-80.082034,26.266508
Trichechus manatus,-80.221885,25.784804
Trichechus manatus,-82.703411,29.032745
Trichechus manatus,-80.98104,29.15263
Trichechus manatus,-80.050527,26.765525
Trichechus manatus,-81.084427,25.278946
Trichechus manatus,-80.042982,26.777824
Trichechus manatus,-80.049423,26.772925
Trichechus manatus,-81.642939,25.902076
Trichechus manatus,-82.407857,27.793455
Trichechus manatus,-81.886191,26.397508
Trichechus manatus,-80.064059,26.834325
Trichechus manatus,-82.65923,27.98589
Trichechus manatus,-80.740447,28.439275
Trichechus manatus,-81.778717,26.693375
Trichechus manatus,-80.052056,26.76971
Trichechus manatus,-80.909007,25.314796
Trichechus manatus,-80.191243,26.076689
Trichechus manatus,-81.76506,26.69262
Trichechus manatus,-80.603221,28.163399
Trichechus manatus,-82.252789,27.032599
Trichechus manatus,-81.057027,25.326716
Trichechus manatus,-80.335552,27.526747
Trichechus manatus,-81.509207,25.957445
Trichechus manatus,-81.357639,25.874666
Trichechus manatus,-81.779367,26.694515
Trichechus manatus,-80.69276,28.36497
Trichechus manatus,-81.777997,26.691395
Trichechus manatus,-82.594431,28.891062
Trichechus manatus,-82.422046,27.904368
Trichechus manatus,-82.595866,28.881313
Trichechus manatus,-80.16678,25.869632
Trichechus manatus,-80.7831,28.62564
Trichechus manatus,-82.613415,27.869449
Trichechus manatus,-80.22807,26.09996
Trichechus manatus,-80.330747,25.539295
Trichechus manatus,-82.44337,27.91189
Trichechus manatus,-82.305474,26.859336
Trichechus manatus,-80.320507,27.447635
Trichechus manatus,-81.523185,25.897504
Trichechus manatus,-80.508,27.82485
Trichechus manatus,-80.628947,28.412215
Trichechus manatus,-82.163785,26.781263
Trichechus manatus,-80.173505,25.844705
Trichechus manatus,-81.965919,26.464794
Trichechus manatus,-81.684919,25.904995
Trichechus manatus,-80.328577,25.540675
Trichechus manatus,-80.720609,28.398892
Trichechus manatus,-80.192528,26.070178
Trichechus manatus,-82.582072,27.993172
Trichechus manatus,-80.457237,25.082626
Trichechus manatus,-82.282822,26.839645
Trichechus manatus,-82.596887,28.886255
Trichechus manatus,-82.075717,26.738375
Trichechus manatus,-81.554757,25.867205
Trichechus manatus,-80.050227,26.758805
Trichechus manatus,-80.925025,25.32818
Trichechus manatus,-80.271465,27.334832
Trichechus manatus,-80.182058,26.087505
Trichechus manatus,-80.321125,25.532765
Trichechus manatus,-80.445857,27.858575
Trichechus manatus,-80.923727,25.206396
Trichechus manatus,-80.601318,28.077416
Trichechus manatus,-81.699707,30.149772
Trichechus manatus,-82.47279,27.78962
Trichechus manatus,-82.694825,28.925255
Trichechus manatus,-80.28366,27.112827
Trichechus manatus,-82.596827,28.892115
Trichechus manatus,-80.182995,26.082459
Trichechus manatus,-80.262926,27.120159
Trichechus manatus,-80.774476,28.722521
Trichechus manatus,-83.789022,22.769076
Trichechus manatus,-81.76435,26.71505
Trichechus manatus,-80.541007,27.966885
Trichechus manatus,-80.58309,28.03007
Trichechus manatus,-80.911647,25.193136
Trichechus manatus,-82.66573,27.42694
Trichechus manatus,-80.052819,26.546182
Trichechus manatus,-80.123232,25.976418
Trichechus manatus,-80.973007,25.308676
Trichechus manatus,-81.04687,25.55171
Trichechus manatus,-80.10497,26.15851
Trichechus manatus,-82.606877,28.793375
Trichechus manatus,-82.016471,26.51119
Trichechus manatus,-80.65985,28.30849
Trichechus manatus,-80.088887,26.983785
Trichechus manatus,-80.146019,25.74634
Trichechus manatus,-80.12424,25.960598
Trichechus manatus,-81.80854,26.69449
Trichechus manatus,-80.279977,25.709345
Trichechus manatus,-81.05526,25.33789
Trichechus manatus,-81.687415,26.049529
Trichechus manatus,-81.83989,26.4747
Trichechus manatus,-81.792358,26.689071
Trichechus manatus,-82.61977,28.704911
Trichechus manatus,-82.400697,27.793455
Trichechus manatus,-80.50337,27.93182
Trichechus manatus,-81.85438,26.47942
Trichechus manatus,-82.598807,28.888975
Trichechus manatus,-81.50944,25.95575
Trichechus manatus,-82.938323,29.590364
Trichechus manatus,-81.916933,26.627341
Trichechus manatus,-81.930542,23.156144
Trichechus manatus,-81.658148,30.304022
Trichechus manatus,-80.04962,26.76211
Trichechus manatus,-80.83923,28.88335
Trichechus manatus,-80.049747,26.766465
Trichechus manatus,-82.043092,26.639337
Trichechus manatus,-81.779847,26.690655
Trichechus manatus,-81.804577,26.701505
Trichechus manatus,-80.113448,26.080367
Trichechus manatus,-80.422529,27.738201
Trichechus manatus,-80.178626,26.091213
Trichechus manatus,-80.51733,27.91431
Trichechus manatus,-80.508531,27.799224
Trichechus manatus,-81.696487,30.135242
Trichechus manatus,-81.364833,25.787728
Trichechus manatus,-81.67212,25.858531
Trichechus manatus,-82.052967,26.640325
Trichechus manatus,-80.197997,26.067815
Trichechus manatus,-80.67375,28.39439
Trichechus manatus,-82.59489,28.89102
Trichechus manatus,-80.636177,28.124335
Trichechus manatus,-82.498994,27.828726
Trichechus manatus,-82.378487,27.000905
Trichechus manatus,-81.905369,26.661461
Trichechus manatus,-81.8735,30.07648
Trichechus manatus,-80.735947,28.496418
Trichechus manatus,-80.041987,26.782895
Trichechus manatus,-80.227148,26.102496
Trichechus manatus,-81.082503,29.321888
Trichechus manatus,-80.198697,26.070245
Trichechus manatus,-80.047123,26.581266
Trichechus manatus,-82.736307,28.959915
Trichechus manatus,-81.84454,26.688
Trichechus manatus,-74.7772,11.01831
Trichechus manatus,-81.380657,25.835675
Trichechus manatus,-80.071607,26.371295
Trichechus manatus,-81.313138,29.986856
Trichechus manatus,-80.607395,28.20094
Trichechus manatus,-80.266877,27.352615
Trichechus manatus,-82.487267,27.175035
Trichechus manatus,-82.682157,29.008395
Trichechus manatus,-80.06205,26.832122
Trichechus manatus,-82.403092,27.793171
Trichechus manatus,-80.14732,26.119353
Trichechus manatus,-80.130117,25.945555
Trichechus manatus,-80.15405,25.806968
Trichechus manatus,-80.192067,26.070565
Trichechus manatus,-81.782627,26.697305
Trichechus manatus,-80.256415,25.705241
Trichechus manatus,-82.659156,27.4201
Trichechus manatus,-80.63691,26.67166
Trichechus manatus,-80.073639,26.40683
Trichechus manatus,-80.3972,27.71838
Trichechus manatus,-80.082249,26.963953
Trichechus manatus,-80.07981,26.3046
Trichechus manatus,-80.069489,26.430879
Trichechus manatus,-81.339446,28.944841
Trichechus manatus,-80.775187,28.494845
Trichechus manatus,-80.616439,28.366945
Trichechus manatus,-81.803385,26.340162
Trichechus manatus,-82.594307,28.880715
Trichechus manatus,-80.259107,25.705195
Trichechus manatus,-80.27018,27.21867
Trichechus manatus,-80.035147,26.800218
Trichechus manatus,-81.509517,25.955914
Trichechus manatus,-82.03527,26.45313
Trichechus manatus,-75.164143,19.919325
Trichechus manatus,-80.49969,27.93061
Trichechus manatus,-80.32872,25.43693
Trichechus manatus,-82.05383,26.59615
Trichechus manatus,-82.41128,27.01023
Trichechus manatus,-80.187105,26.072173
Trichechus manatus,-82.597602,28.881615
Trichechus manatus,-82.70509,28.242245
Trichechus manatus,-82.061747,26.930175
Trichechus manatus,-80.34892,27.52954
Trichechus manatus,-80.115997,26.078505
Trichechus manatus,-80.833113,28.866928
Trichechus manatus,-81.989567,27.073245
Trichechus manatus,-81.509157,25.944105
Trichechus manatus,-80.15967,25.752272
Trichechus manatus,-80.698121,28.380045
Trichechus manatus,-80.858099,28.94998
Trichechus manatus,-80.74067,28.60549
Trichechus manatus,-80.140097,27.105001
Trichechus manatus,-82.595627,28.880545
Trichechus manatus,-81.721703,29.548449
Trichechus manatus,-80.111915,26.112458
Trichechus manatus,-81.508427,25.955245
Trichechus manatus,-81.509187,25.925135
Trichechus manatus,-80.180607,25.846845
Trichechus manatus,-82.597777,28.889905
Trichechus manatus,-80.188307,25.850625
Trichechus manatus,-80.133728,25.928663
Trichechus manatus,-80.176083,26.091544
Trichechus manatus,-82.276957,27.032115
Trichechus manatus,-82.596187,28.881465
Trichechus manatus,-82.703077,28.958775
Trichechus manatus,-82.595699,28.800887
Trichechus manatus,-81.513304,25.948583
Trichechus manatus,-80.617419,28.328114
Trichechus manatus,-80.173477,25.697855
Trichechus manatus,-81.998507,26.528546
Trichechus manatus,-81.177467,25.556635
Trichechus manatus,-81.861287,26.679124
Trichechus manatus,-80.178651,27.163252
Trichechus manatus,-80.08672,26.98194
Trichechus manatus,-80.69781,28.38672
Trichechus manatus,-80.071477,26.946745
Trichechus manatus,-82.00463,26.48035
Trichechus manatus,-81.670677,30.194962
Trichechus manatus,-82.413267,27.793095
Trichechus manatus,-82.713967,28.959595
Trichechus manatus,-74.76069,10.961
Trichechus manatus,-80.40337,25.326
Trichechus manatus,-80.58957,28.01706
Trichechus manatus,-82.622539,27.992755
Trichechus manatus,-80.49334,27.868172
Trichechus manatus,-80.611468,28.157103
Trichechus manatus,-81.627784,29.646577
Trichechus manatus,-82.596217,28.881505
Trichechus manatus,-81.50842,25.95515
Trichechus manatus,-81.389273,25.857112
Trichechus manatus,-80.078797,26.960585
Trichechus manatus,-81.851731,26.488562
Trichechus manatus,-80.108677,27.031935
Trichechus manatus,-82.592791,28.889711
Trichechus manatus,-80.131621,27.086275
Trichechus manatus,-81.509377,25.958685
Trichechus manatus,-82.253114,27.032356
Trichechus manatus,-80.626163,28.192548
Trichechus manatus,-81.923117,26.587805
Trichechus manatus,-82.599507,28.88182
Trichechus manatus,-80.16457,26.02553
Trichechus manatus,-80.607046,28.07458
Trichechus manatus,-80.996077,25.283296
Trichechus manatus,-81.930267,26.530965
Trichechus manatus,-80.71542,28.32916
Trichechus manatus,-81.338274,25.901838
Trichechus manatus,-80.118885,26.110235
Trichechus manatus,-81.510347,25.956538
Trichechus manatus,-80.50146,27.837963
Trichechus manatus,-82.61079,27.870124
Trichechus manatus,-80.05216,26.80717
Trichechus manatus,-80.25634,25.705166
Trichechus manatus,-80.69441,28.38118
Trichechus manatus,-81.341523,28.943222
Trichechus manatus,-82.597547,28.881565
Trichechus manatus,-81.851717,26.488615
Trichechus manatus,-81.943053,26.550526
Trichechus manatus,-81.7594,29.53318
Trichechus manatus,-82.116076,26.962891
Trichechus manatus,-81.79267,26.68822
Trichechus manatus,-81.210339,29.582701
Trichechus manatus,-82.052673,26.617996
Trichechus manatus,-81.852627,26.491055
Trichechus manatus,-82.414201,27.792611
Trichechus manatus,-82.409057,27.79286
Trichechus manatus,-81.785207,26.687463
Trichechus manatus,-82.059914,26.489571
Trichechus manatus,-82.640601,28.534242
Trichechus manatus,-80.189769,27.169221
Trichechus manatus,-80.091267,26.949455
Trichechus manatus,-82.043434,26.639264
Trichechus manatus,-82.599787,28.884145
Trichechus manatus,-81.030807,25.379055
Trichechus manatus,-81.779947,26.690139
Trichechus manatus,-81.795256,26.68886
Trichechus manatus,-80.631136,28.414629
Trichechus manatus,-80.067644,26.360273
Trichechus manatus,-80.17971,25.79352
Trichechus manatus,-81.851412,26.490088
Trichechus manatus,-80.85846,28.91594
Trichechus manatus,-82.17525,26.70631
Trichechus manatus,-81.601171,25.891659
Trichechus manatus,-82.591651,28.880788
Trichechus manatus,-81.459217,25.865225
Trichechus manatus,-82.588237,27.876425
Trichechus manatus,-81.69751,25.93698
Trichechus manatus,-82.01007,26.61887
Trichechus manatus,-80.042587,26.724534
Trichechus manatus,-75.1893,19.908
Trichechus manatus,-81.339609,28.944508
Trichechus manatus,-82.422497,27.905255
Trichechus manatus,-80.724858,28.711961
Trichechus manatus,-80.612277,28.209461
Trichechus manatus,-82.637157,27.407663
Trichechus manatus,-80.292,27.20023
Trichechus manatus,-80.066667,26.855556
Trichechus manatus,-80.762389,28.469316
Trichechus manatus,-80.74255,28.527781
Trichechus manatus,-82.401687,27.793345
Trichechus manatus,-82.413887,27.792635
Trichechus manatus,-80.207867,27.225715
Trichechus manatus,-81.325787,25.899045
Trichechus manatus,-80.03938,26.81915
Trichechus manatus,-80.032037,26.806205
Trichechus manatus,-81.43312,30.70345
Trichechus manatus,-82.066267,26.639445
Trichechus manatus,-80.112578,26.082249
Trichechus manatus,-81.86787,26.458954
Trichechus manatus,-82.188187,26.545235
Trichechus manatus,-83.986188,22.065204
Trichechus manatus,-82.05353,26.47204
Trichechus manatus,-81.048308,26.821727
Trichechus manatus,-81.074663,29.296593
Trichechus manatus,-80.661171,27.090328
Trichechus manatus,-80.184166,26.081358
Trichechus manatus,-82.274497,27.030485
Trichechus manatus,-81.823528,26.336407
Trichechus manatus,-81.852145,26.489653
Trichechus manatus,-80.915667,25.255246
Trichechus manatus,-80.168147,25.867969
Trichechus manatus,-80.381487,25.168146
Trichechus manatus,-82.592526,28.79941
Trichechus manatus,-80.059088,26.492175
Trichechus manatus,-81.782888,26.68845
Trichechus manatus,-80.154246,25.807466
Trichechus manatus,-81.914232,26.562282
Trichechus manatus,-82.611485,27.529166
Trichechus manatus,-81.34085,28.94366
Trichechus manatus,-80.761324,28.465979
Trichechus manatus,-80.049947,26.765815
Trichechus manatus,-80.593542,28.016826
Trichechus manatus,-80.227367,25.785665
Trichechus manatus,-81.77902,26.694244
Trichechus manatus,-81.446921,30.383887
Trichechus manatus,-80.254427,27.349745
Trichechus manatus,-81.509327,25.942055
Trichechus manatus,-81.896261,26.567552
Trichechus manatus,-81.04165,29.26718
Trichechus manatus,-80.990247,25.417975
Trichechus manatus,-82.193632,26.537094
Trichechus manatus,-80.61728,28.20993
Trichechus manatus,-80.052005,26.554185
Trichechus manatus,-87.4771,20.0035
Trichechus manatus,-80.236267,25.790505
Trichechus manatus,-82.592377,28.881925
Trichechus manatus,-81.079,25.53651
Trichechus manatus,-81.785932,26.687905
Trichechus manatus,-81.719391,25.942374
Trichechus manatus,-80.269834,25.800499
Trichechus manatus,-82.53445,27.92115
Trichechus manatus,-80.912667,25.338795
Trichechus manatus,-82.78629,28.18292
Trichechus manatus,-80.066977,26.831452
Trichechus manatus,-80.116817,26.077855
Trichechus manatus,-80.538812,27.8308
Trichechus manatus,-82.331832,26.903478
Trichechus manatus,-81.722377,25.961385
Trichechus manatus,-80.60258,28.07744
Trichechus manatus,-81.8998,26.5828
Trichechus manatus,-80.189733,27.196358
Trichechus manatus,-75.178572,19.934228
Trichechus manatus,-80.084627,26.975927
Trichechus manatus,-80.727965,24.858235
Trichechus manatus,-81.798,26.69833
Trichechus manatus,-80.54005,24.998365
Trichechus manatus,-81.50909,25.95308
Trichechus manatus,-80.306897,25.776265
Trichechus manatus,-81.777658,26.691404
Trichechus manatus,-81.123509,29.259134
Trichechus manatus,-82.599677,28.893685
Trichechus manatus,-80.945555,25.310436
Trichechus manatus,-80.086147,26.976305
Trichechus manatus,-80.041727,26.748923
Trichechus manatus,-82.644953,28.536935
Trichechus manatus,-82.598157,28.878985
Trichechus manatus,-81.852787,26.488655
Trichechus manatus,-81.376823,25.840284
Trichechus manatus,-80.158143,25.805361
Trichechus manatus,-80.430034,25.10854
Trichechus manatus,-80.124437,26.083925
Trichechus manatus,-80.080327,26.290234
Trichechus manatus,-80.53211,28.31216
Trichechus manatus,-80.76161,28.46891
Trichechus manatus,-81.8541,26.48932
Trichechus manatus,-81.799797,26.697055
Trichechus manatus,-81.994488,26.545334
Trichechus manatus,-80.29517,27.19622
Trichechus manatus,-80.68119,28.34061
Trichechus manatus,-82.597621,28.886423
Trichechus manatus,-82.100037,26.653895
Trichechus manatus,-82.594696,28.886093
Trichechus manatus,-75.2014,19.9115
Trichechus manatus,-80.279947,25.709365
Trichechus manatus,-82.401547,27.793295
Trichechus manatus,-81.06888,25.56617
Trichechus manatus,-80.050587,26.801275
Trichechus manatus,-80.636508,28.409065
Trichechus manatus,-84.199786,30.157534
Trichechus manatus,-82.733992,27.620592
Trichechus manatus,-82.297361,26.849076
Trichechus manatus,-80.861033,28.938617
Trichechus manatus,-81.79739,26.68869
Trichechus manatus,-81.719979,30.271011
Trichechus manatus,-80.044107,26.777205
Trichechus manatus,-81.723797,25.914325
Trichechus manatus,-80.605229,28.148771
Trichechus manatus,-82.511431,27.306551
Trichechus manatus,-80.619897,28.344587
Trichechus manatus,-82.02061,26.480903
Trichechus manatus,-81.07374,29.29482
Trichechus manatus,-82.395488,26.985729
Trichechus manatus,-80.171646,27.153443
Trichechus manatus,-81.81342,26.69598
Trichechus manatus,-81.795667,26.689115
Trichechus manatus,-82.079834,26.443484
Trichechus manatus,-80.603041,28.16445
Trichechus manatus,-80.186829,26.072272
Trichechus manatus,-80.761439,28.73027
Trichechus manatus,-80.049777,26.764045
Trichechus manatus,-82.449682,27.763125
Trichechus manatus,-81.09299,29.31447
Trichechus manatus,-80.493873,27.874279
Trichechus manatus,-80.050671,26.766077
Trichechus manatus,-80.232187,27.265795
Trichechus manatus,-82.254077,26.818886
Trichechus manatus,-82.12402,26.50257
Trichechus manatus,-82.58754,28.87616
Trichechus manatus,-81.69115,30.30573
Trichechus manatus,-80.322087,27.452735
Trichechus manatus,-81.7486,25.9615
Trichechus manatus,-80.185637,26.074795
Trichechus manatus,-80.632323,28.125099
Trichechus manatus,-81.310207,25.798165
Trichechus manatus,-82.637187,28.904972
Trichechus manatus,-80.642,28.583333
Trichechus manatus,-82.470064,27.14183
Trichechus manatus,-81.510527,25.957188
Trichechus manatus,-82.603437,28.892945
Trichechus manatus,-81.339208,28.945453
Trichechus manatus,-81.507367,25.949325
Trichechus manatus,-81.857092,26.469781
Trichechus manatus,-82.59332,27.87487
Trichechus manatus,-80.627056,28.31137
Trichechus manatus,-81.509547,25.957675
Trichechus manatus,-82.497747,27.476613
Trichechus manatus,-80.158925,26.10738
Trichechus manatus,-80.977349,25.422377
Trichechus manatus,-81.795247,26.688545
Trichechus manatus,-81.507157,25.949335
Trichechus manatus,-81.338087,25.901925
Trichechus manatus,-81.015267,25.387035
Trichechus manatus,-80.198327,25.769625
Trichechus manatus,-80.26849,27.18388
Trichechus manatus,-82.062847,26.504835
Trichechus manatus,-80.067014,26.416423
Trichechus manatus,-80.922247,25.271556
Trichechus manatus,-81.12318,29.2527
Trichechus manatus,-82.488152,27.710866
Trichechus manatus,-80.627453,28.189247
Trichechus manatus,-82.123786,26.996638
Trichechus manatus,-81.724852,29.547274
Trichechus manatus,-82.73322,27.75612
Trichechus manatus,-82.585696,27.513264
Trichechus manatus,-81.908113,26.439559
Trichechus manatus,-80.99968,25.487808
Trichechus manatus,-80.522987,27.834365
Trichechus manatus,-82.719867,28.959875
Trichechus manatus,-80.049197,26.832185
Trichechus manatus,-80.128837,26.942345
Trichechus manatus,-80.427967,25.113586
Trichechus manatus,-80.116717,26.078205
Trichechus manatus,-81.086269,25.276011
Trichechus manatus,-82.477797,27.713095
Trichechus manatus,-82.591369,28.89434
Trichechus manatus,-81.114245,25.430001
Trichechus manatus,-81.328954,25.890315
Trichechus manatus,-80.158007,25.725295
Trichechus manatus,-80.768397,28.490695
Trichechus manatus,-74.76066,10.96102
Trichechus manatus,-81.851527,26.489395
Trichechus manatus,-81.784566,26.688241
Trichechus manatus,-81.013127,25.491725
Trichechus manatus,-82.594357,28.891485
Trichechus manatus,-80.61072,28.5122
Trichechus manatus,-81.851497,26.488895
Trichechus manatus,-81.935227,26.569245
Trichechus manatus,-80.492241,27.855585
Trichechus manatus,-80.218244,25.783795
Trichechus manatus,-82.716399,28.959797
Trichechus manatus,-80.59975,28.07994
Trichechus manatus,-80.753555,28.796928
Trichechus manatus,-80.958158,25.432389
Trichechus manatus,-80.820131,27.224314
Trichechus manatus,-80.605726,28.200733
Trichechus manatus,-80.126271,26.086316
Trichechus manatus,-81.038118,26.948115
Trichechus manatus,-80.115175,26.052154
Trichechus manatus,-81.797177,26.691385
Trichechus manatus,-82.70057,28.958907
Trichechus manatus,-80.117747,26.022525
Trichechus manatus,-80.35515,27.534495
Trichechus manatus,-80.166439,25.867039
Trichechus manatus,-82.61746,27.3687
Trichechus manatus,-80.159215,26.107313
Trichechus manatus,-80.931609,29.055769
Trichechus manatus,-81.863677,26.661447
Trichechus manatus,-80.614478,28.296125
Trichechus manatus,-80.083527,26.968245
Trichechus manatus,-82.041682,26.644982
Trichechus manatus,-80.152072,27.129083
Trichechus manatus,-81.700436,26.723059
Trichechus manatus,-82.041974,26.642543
Trichechus manatus,-81.491547,26.744955
Trichechus manatus,-82.431447,27.903695
Trichechus manatus,-81.43458,30.26668
Trichechus manatus,-81.507207,25.955365
Trichechus manatus,-81.760157,26.034775
Trichechus manatus,-82.594447,28.882055
Trichechus manatus,-81.796057,26.693485
Trichechus manatus,-81.913698,26.443695
Trichechus manatus,-80.603113,28.140848
Trichechus manatus,-80.973717,25.291116
Trichechus manatus,-81.353587,25.907045
Trichechus manatus,-80.598055,28.555902
Trichechus manatus,-80.048607,26.763015
Trichechus manatus,-80.186331,26.072724
Trichechus manatus,-80.1152,26.056755
Trichechus manatus,-80.69623,28.40129
Trichechus manatus,-82.278962,27.034306
Trichechus manatus,-82.596917,28.885595
Trichechus manatus,-80.050087,26.752195
Trichechus manatus,-80.374773,27.632815
Trichechus manatus,-82.74722,29.01081
Trichechus manatus,-81.509647,25.958817
Trichechus manatus,-81.463717,25.890225
Trichechus manatus,-82.78278,27.97854
Trichechus manatus,-80.184761,25.846256
Trichechus manatus,-81.86368,26.39302
Trichechus manatus,-81.83652,26.68316
Trichechus manatus,-82.624154,28.545284
Trichechus manatus,-80.241142,27.215415
Trichechus manatus,-81.77924,26.694301
Trichechus manatus,-80.077028,26.904517
Trichechus manatus,-81.791,26.68904
Trichechus manatus,-82.435373,27.135611
Trichechus manatus,-80.298941,27.421367
Trichechus manatus,-80.967756,25.209535
Trichechus manatus,-80.60663,28.17764
Trichechus manatus,-80.297252,27.190485
Trichechus manatus,-80.048672,26.763108
Trichechus manatus,-80.067557,26.875013
Trichechus manatus,-81.790842,26.345371
Trichechus manatus,-80.124987,26.943175
Trichechus manatus,-82.415685,27.792545
Trichechus manatus,-80.082727,26.965515
Trichechus manatus,-80.551398,27.011835
Trichechus manatus,-81.691787,26.721845
Trichechus manatus,-81.193237,25.685045
Trichechus manatus,-81.509527,25.958879
Trichechus manatus,-80.326366,25.419832
Trichechus manatus,-86.683757,30.395034
Trichechus manatus,-80.176847,27.158635
Trichechus manatus,-82.627,28.7824
Trichechus manatus,-80.50308,27.83563
Trichechus manatus,-82.023077,26.526475
Trichechus manatus,-81.013831,25.388621
Trichechus manatus,-81.2438,25.77221
Trichechus manatus,-82.599767,28.890635
Trichechus manatus,-82.594827,28.886105
Trichechus manatus,-81.816293,26.694239
Trichechus manatus,-82.5435,27.9403
Trichechus manatus,-81.506987,25.952315
Trichechus manatus,-80.118976,26.076951
Trichechus manatus,-80.042727,26.782455
Trichechus manatus,-82.399557,26.979585
Trichechus manatus,-82.012717,26.969585
Trichechus manatus,-80.986462,25.480911
Trichechus manatus,-80.04922,26.76198
Trichechus manatus,-82.6037,28.879453
Trichechus manatus,-81.241077,25.578455
Trichechus manatus,-81.687763,29.464044
Trichechus manatus,-81.813282,26.695204
Trichechus manatus,-80.69753,28.37986
Trichechus manatus,-80.69499,28.36488
Trichechus manatus,-75.192328,19.912912
Trichechus manatus,-81.525177,25.897195
Trichechus manatus,-81.852387,26.490265
Trichechus manatus,-80.6843,28.3709
Trichechus manatus,-81.754533,26.006764
Trichechus manatus,-81.099788,26.94367
Trichechus manatus,-81.393107,25.851815
Trichechus manatus,-82.535254,27.271215
Trichechus manatus,-81.090506,25.275684
Trichechus manatus,-80.134837,26.937925
Trichechus manatus,-82.123706,26.540913
Trichechus manatus,-81.796717,26.689655
Trichechus manatus,-81.370907,25.798595
Trichechus manatus,-80.774287,28.494925
Trichechus manatus,-82.062927,26.599165
Trichechus manatus,-81.509806,25.950377
Trichechus manatus,-80.039737,26.802825
Trichechus manatus,-80.537627,25.001036
Trichechus manatus,-81.509147,25.931625
Trichechus manatus,-81.324767,25.900345
Trichechus manatus,-82.409953,27.792944
Trichechus manatus,-81.37773,28.996484
Trichechus manatus,-80.242737,25.712415
Trichechus manatus,-81.822551,26.689732
Trichechus manatus,-81.967577,26.521031
Trichechus manatus,-81.509511,25.957086
Trichechus manatus,-80.191247,26.076985
